160  0.0000  0.090470
161  0.0000  0.091290
162  0.0000  0.089862
163  0.0000  0.089419
164  0.0000  0.089565
165  0.0000  0.089962
169  0.0000  0.103320
179  0.0000  0.103791
189  0.0000  0.101804
199  0.0000  0.103418
